198,1,2,10,17,18,20,21,22,29,30,36,46,55,56,59,92,97,104,113,132,133,148,162,169,170,,,,,,,,,,,,,,,,,
199,1,3,6,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,70,80,92,97,104,132,133,148,156,162,169,,,,,,,,,,,,
200,1,2,3,6,10,16,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,70,92,97,98,104,113,132,133,148,156,169,,,,,,,,,,
201,1,2,3,6,17,18,19,20,21,23,25,29,30,32,36,46,55,59,70,80,87,92,97,104,113,132,133,148,156,162,169,170,,,,,,,,,,
202,1,6,9,16,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,70,80,87,92,97,98,104,113,132,133,148,155,156,162,169,170,,,,,,,
203,1,2,6,9,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,104,113,133,148,156,162,169,170,,,,,,,,,,
204,18,21,22,29,32,36,46,55,59,98,104,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,2,3,6,9,16,17,18,21,23,25,29,30,32,36,46,55,59,92,97,98,104,113,117,132,133,148,156,162,169,170,,,,,,,,,,,
206,1,2,6,9,16,18,19,20,21,22,23,29,30,32,36,46,55,59,70,80,87,92,97,104,113,132,133,148,162,169,170,,,,,,,,,,,
207,1,3,18,21,23,29,32,36,55,59,97,98,104,113,153,156,169,170,,,,,,,,,,,,,,,,,,,,,,,,
208,1,2,16,18,19,20,21,22,23,25,29,32,36,46,55,59,92,97,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,
209,1,3,18,19,20,21,23,29,30,32,36,46,55,59,92,97,104,113,169,170,,,,,,,,,,,,,,,,,,,,,,
210,1,2,6,9,25,29,30,32,36,46,55,70,87,92,97,98,104,113,133,148,169,,,,,,,,,,,,,,,,,,,,,
211,1,16,18,21,23,25,29,32,36,46,55,97,98,104,113,132,156,162,169,170,,,,,,,,,,,,,,,,,,,,,,
212,1,18,21,23,32,36,46,104,113,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,2,3,18,20,21,22,23,25,29,30,32,36,46,55,92,97,98,104,113,132,133,148,155,156,169,170,,,,,,,,,,,,,,,
214,1,2,18,21,22,23,29,32,36,46,55,80,92,97,98,104,113,148,156,169,,,,,,,,,,,,,,,,,,,,,,
215,1,2,6,17,18,19,20,21,22,25,29,32,36,46,55,56,59,70,80,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,
216,1,2,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,80,87,92,97,98,104,113,117,132,133,148,156,169,170,,,,,,
217,1,16,18,20,21,22,23,29,32,36,46,55,59,80,92,97,104,113,132,148,156,169,,,,,,,,,,,,,,,,,,,,
218,1,2,3,16,17,18,19,20,21,22,23,29,30,32,36,46,55,92,97,98,104,132,148,156,162,169,170,,,,,,,,,,,,,,,
219,1,3,9,16,18,20,21,22,23,25,29,32,36,46,55,59,97,98,104,113,132,148,153,156,169,170,,,,,,,,,,,,,,,,
220,1,9,16,22,29,30,32,36,46,55,97,104,133,148,162,169,,,,,,,,,,,,,,,,,,,,,,,,,,
221,1,3,18,21,23,29,32,36,46,56,59,80,98,104,113,153,156,169,,,,,,,,,,,,,,,,,,,,,,,,
222,1,2,3,6,9,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,80,87,92,97,98,104,113,117,132,133,148,155,156,162,169,170,,,,
223,1,19,21,23,25,29,32,36,46,59,97,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,,,,,,,,
224,1,3,6,9,16,18,20,21,22,23,24,25,29,30,32,36,46,55,59,97,98,104,113,132,133,148,155,156,162,169,,,,,,,,,,,,
225,1,2,3,6,9,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,
226,1,2,3,16,18,21,29,32,36,46,55,104,113,132,133,148,153,156,169,,,,,,,,,,,,,,,,,,,,,,,
227,17,18,20,21,23,25,29,32,36,55,59,104,133,148,156,169,170,,,,,,,,,,,,,,,,,,,,,,,,,
228,1,3,18,20,21,29,32,36,46,55,59,80,97,98,104,113,132,133,148,156,169,,,,,,,,,,,,,,,,,,,,,
229,1,3,6,16,19,20,23,29,32,36,46,55,59,70,87,92,97,98,104,113,133,148,155,162,169,,,,,,,,,,,,,,,,,
230,1,9,16,17,20,21,22,23,25,29,30,32,36,46,55,59,92,97,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,
231,1,9,18,20,21,22,23,25,29,32,36,46,55,70,87,92,97,104,113,133,148,169,170,,,,,,,,,,,,,,,,,,,
232,1,2,3,6,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,59,92,97,98,104,113,117,132,133,148,169,170,,,,,,,,,,,
233,1,3,6,16,17,18,19,20,21,22,23,29,32,36,56,59,92,97,98,104,113,148,169,170,,,,,,,,,,,,,,,,,,
234,1,3,17,18,19,20,21,23,29,30,32,36,46,55,59,92,97,98,104,113,148,169,170,,,,,,,,,,,,,,,,,,,
235,1,2,6,17,19,20,21,22,23,25,29,30,32,36,46,55,56,59,92,97,98,104,113,133,148,153,156,162,169,,,,,,,,,,,,,
236,1,3,19,21,23,32,36,46,56,59,80,92,98,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,1,3,18,19,20,21,23,29,30,32,36,46,56,59,92,97,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,,,
238,1,3,6,16,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,80,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,
239,1,6,16,18,19,20,21,23,25,29,30,32,36,46,55,56,70,87,92,97,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,
240,1,2,6,9,22,23,29,32,36,46,56,70,92,97,113,132,133,169,,,,,,,,,,,,,,,,,,,,,,,,
241,1,3,6,16,17,18,20,21,25,29,30,32,36,46,55,59,97,98,104,113,132,133,148,155,156,169,170,,,,,,,,,,,,,,,
242,1,3,6,9,16,18,19,20,21,23,25,29,32,36,46,55,59,92,97,98,104,113,132,133,148,156,169,,,,,,,,,,,,,,,
243,1,18,22,23,32,36,46,55,59,92,97,113,148,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,1,19,20,21,22,25,29,32,36,46,55,70,80,87,92,97,104,113,132,133,148,156,162,169,170,,,,,,,,,,,,,,,,,
245,1,2,6,9,17,18,21,22,23,25,29,30,36,46,55,56,59,70,87,92,97,98,113,133,148,169,170,,,,,,,,,,,,,,,
246,1,16,17,18,19,20,21,25,29,32,36,46,55,92,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,,,,,
247,1,18,19,21,23,29,32,36,55,59,92,97,98,104,113,156,169,170,,,,,,,,,,,,,,,,,,,,,,,,
248,1,3,20,21,23,25,29,32,36,46,55,97,98,104,113,133,148,156,169,,,,,,,,,,,,,,,,,,,,,,,
249,1,2,6,9,16,17,18,19,20,21,22,25,29,32,36,46,55,56,59,70,92,97,98,104,132,133,148,162,169,170,,,,,,,,,,,,
250,1,2,3,6,9,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,59,70,80,87,92,97,98,104,113,117,132,133,148,155,156,162,169,170,,,
251,1,3,16,18,19,20,21,29,32,36,46,55,59,92,97,98,104,113,132,156,162,169,170,,,,,,,,,,,,,,,,,,,
252,1,2,3,6,9,16,17,18,19,20,21,22,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,156,169,170,,,,,,,,
253,1,2,3,17,18,21,23,29,32,36,55,59,97,98,104,113,132,148,156,162,169,170,,,,,,,,,,,,,,,,,,,,
254,1,3,16,18,21,23,25,29,32,36,46,55,59,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,,,,,,
255,1,2,6,16,17,18,19,20,21,22,25,29,30,32,36,46,55,92,97,104,113,117,132,133,148,162,170,,,,,,,,,,,,,,,
256,1,16,19,20,21,22,23,25,29,32,36,46,55,59,70,87,92,97,104,113,132,133,169,170,,,,,,,,,,,,,,,,,,
257,1,6,9,16,17,18,20,21,22,25,29,30,32,36,55,59,70,87,92,97,98,104,113,132,133,148,162,169,,,,,,,,,,,,,,
258,1,3,6,9,16,18,20,21,23,24,25,29,30,32,36,46,55,59,92,97,98,104,113,132,133,148,153,156,169,170,,,,,,,,,,,,
259,1,2,3,6,9,10,16,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,117,132,133,148,162,169,170,,,,,,,
260,1,3,6,16,18,20,21,22,25,29,30,32,36,46,55,97,98,104,113,133,148,169,,,,,,,,,,,,,,,,,,,,
261,1,2,3,16,17,18,21,22,25,29,32,36,46,55,59,70,87,92,97,98,104,113,117,132,133,148,153,156,162,169,170,,,,,,,,,,,
262,1,2,3,9,10,16,17,18,19,20,21,22,23,25,29,32,36,46,55,56,59,70,80,92,97,98,104,113,132,133,148,153,156,169,170,,,,,,,
263,1,2,6,9,16,17,18,19,20,21,22,23,25,29,30,32,36,55,59,70,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,
264,1,2,6,9,10,16,18,21,22,23,25,29,30,32,36,46,55,56,59,70,87,97,104,113,133,153,155,156,169,170,,,,,,,,,,,,
265,1,16,20,21,22,23,29,32,36,46,55,59,70,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,,,,,,,,,
266,1,2,3,6,9,16,17,18,20,21,22,23,25,29,30,32,36,46,55,56,59,70,80,87,92,97,98,104,113,132,133,148,153,156,162,169,170,,,,,
267,1,6,9,16,17,19,20,22,25,29,30,32,36,46,55,59,70,87,92,97,104,113,117,132,133,148,162,169,,,,,,,,,,,,,,
268,1,2,3,9,16,17,18,19,20,21,22,23,25,32,36,46,55,59,70,80,87,92,97,98,104,117,132,133,148,156,162,169,170,,,,,,,,,
269,1,3,6,16,18,20,21,22,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,,,
270,1,2,6,9,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,104,113,132,133,148,153,156,162,169,170,,,,,,,,
271,1,2,3,6,9,10,16,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,80,87,92,97,98,104,113,132,133,148,153,156,162,169,170,,,,,
272,1,3,10,16,18,20,21,22,25,30,32,36,46,55,70,92,97,98,104,113,117,132,133,156,169,170,,,,,,,,,,,,,,,,
273,1,16,25,29,30,32,55,92,97,104,133,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,1,6,9,16,18,20,21,22,25,30,32,36,46,55,59,70,87,92,97,104,113,132,133,148,156,,,,,,,,,,,,,,,,,
275,1,2,3,6,9,16,18,19,20,21,22,23,25,29,30,32,36,46,55,59,92,97,98,104,113,132,133,156,162,169,170,,,,,,,,,,,
276,1,2,18,25,32,70,87,97,104,113,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,1,2,6,16,17,20,21,22,25,29,30,32,36,46,55,59,70,87,92,97,104,113,132,133,148,169,170,,,,,,,,,,,,,,,
278,1,16,17,18,19,20,21,22,29,30,32,36,46,55,59,92,97,104,132,133,148,156,162,169,170,,,,,,,,,,,,,,,,,
279,1,2,3,19,21,29,32,46,55,92,98,104,156,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,1,156,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1,3,6,9,16,18,20,21,22,23,25,29,30,32,36,46,55,59,92,97,98,104,113,117,132,133,148,156,162,169,170,,,,,,,,,,,
282,1,3,6,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,59,70,80,87,97,98,104,113,132,133,148,155,156,169,170,,,,,,,,
283,1,2,6,9,10,16,17,18,20,21,22,29,30,32,36,46,55,80,92,97,104,132,133,148,156,162,169,,,,,,,,,,,,,,,
284,1,6,9,16,18,19,20,22,23,25,29,30,32,36,46,55,59,92,97,104,113,117,132,133,148,156,162,169,170,,,,,,,,,,,,,
285,1,2,3,6,17,18,19,20,21,23,24,25,29,30,32,36,46,55,59,80,87,92,97,98,104,113,132,133,148,156,170,,,,,,,,,,,
286,1,2,6,9,10,16,18,19,20,21,22,25,29,30,32,36,46,55,59,70,87,92,97,104,117,132,133,148,156,162,169,,,,,,,,,,,
287,1,2,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,87,92,97,98,104,113,117,132,133,148,153,155,156,162,169,170,,,,
288,1,2,3,9,16,19,20,21,23,29,30,32,36,55,92,97,98,104,132,148,156,169,170,,,,,,,,,,,,,,,,,,,
289,1,20,21,23,29,32,36,46,55,87,97,98,104,113,148,169,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1,2,3,6,9,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,80,87,92,97,98,104,113,117,132,133,148,156,162,169,,,,,,,,
291,1,9,16,20,25,29,32,36,46,55,92,97,104,132,133,148,162,169,,,,,,,,,,,,,,,,,,,,,,,,
292,1,16,20,21,23,29,30,36,46,55,97,98,104,132,156,169,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1,3,10,16,18,19,20,23,29,32,46,55,92,97,98,104,132,148,156,169,,,,,,,,,,,,,,,,,,,,,,
294,1,3,16,18,21,23,29,36,55,56,97,98,113,133,169,170,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1,2,6,9,16,17,18,21,22,25,29,30,32,36,46,55,59,70,87,92,97,98,113,132,133,148,156,170,,,,,,,,,,,,,,
296,1,3,6,9,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,
297,1,3,6,9,16,18,19,20,21,25,29,30,32,36,46,55,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,,,,,
298,1,2,3,6,9,16,18,19,20,21,22,23,25,29,32,36,46,55,59,70,87,92,97,98,104,113,132,133,148,156,162,169,,,,,,,,,,
299,1,2,6,9,10,16,18,19,20,22,25,29,30,32,36,46,55,59,70,87,92,97,98,113,132,133,148,156,162,169,170,,,,,,,,,,,
300,1,18,21,24,29,32,59,97,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1,6,9,16,17,18,20,21,22,23,25,29,30,32,36,46,55,56,59,70,97,98,104,113,132,133,148,153,156,169,170,,,,,,,,,,,
302,1,3,6,16,18,19,20,21,22,25,29,30,32,36,46,55,59,70,87,92,97,98,104,132,133,148,162,169,170,,,,,,,,,,,,,
303,1,2,3,6,9,16,17,18,20,21,22,23,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,117,132,133,148,156,162,169,170,,,,,,,
304,1,3,6,16,20,25,29,30,32,36,46,55,97,104,132,133,148,156,169,,,,,,,,,,,,,,,,,,,,,,,
305,21,23,29,36,56,97,104,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1,2,3,9,16,17,18,20,21,23,29,32,36,46,55,56,59,80,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,,,
307,1,2,6,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,80,92,97,104,113,132,133,148,156,169,,,,,,,,,,,,
308,1,2,3,10,16,17,18,19,20,21,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,148,155,156,169,170,,,,,,,,,
309,1,3,6,16,18,19,20,21,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,,,,,,,
310,1,3,6,10,16,19,20,21,22,23,25,29,30,32,36,46,55,59,70,80,92,97,104,113,132,133,156,,,,,,,,,,,,,,,
311,1,3,6,10,16,18,20,21,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,156,170,,,,,,,,,,,,,,
312,1,2,3,6,10,16,18,20,21,22,23,25,29,30,32,36,46,55,59,92,97,98,104,113,132,133,148,156,169,170,,,,,,,,,,,,
313,1,6,16,18,20,21,22,25,29,32,36,46,55,59,70,87,92,97,104,113,117,132,133,148,162,169,170,,,,,,,,,,,,,,,
314,1,2,6,9,10,16,18,19,20,21,22,23,24,29,30,32,36,46,55,59,70,80,87,92,97,104,113,117,132,133,148,162,169,170,,,,,,,,
315,1,6,16,18,19,20,21,22,23,29,30,36,46,55,92,97,104,113,132,133,148,156,170,,,,,,,,,,,,,,,,,,,
316,1,2,6,9,10,16,18,20,21,22,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,162,169,,,,,,,,,,,
317,1,2,3,9,16,18,19,20,21,22,29,30,32,36,46,55,80,92,97,98,132,133,148,156,162,169,170,,,,,,,,,,,,,,,
318,1,2,3,6,9,10,16,19,20,21,22,23,25,29,30,32,36,46,55,59,92,97,98,104,113,132,133,148,155,156,162,169,,,,,,,,,,
319,1,10,16,18,21,29,30,32,36,55,59,92,132,156,169,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,1,6,9,16,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,92,97,104,133,148,156,169,170,,,,,,,,,,,,,,,
321,1,2,16,20,21,22,23,29,32,36,46,55,97,104,113,132,156,,,,,,,,,,,,,,,,,,,,,,,,,
322,16,18,19,21,25,30,32,36,46,59,70,87,92,97,104,113,132,133,169,170,,,,,,,,,,,,,,,,,,,,,,
323,1,2,3,6,9,10,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,56,59,70,80,87,92,97,98,104,113,117,132,133,148,153,156,162,169,170,
324,1,2,6,9,16,20,21,22,23,24,25,29,30,32,36,55,56,59,92,97,98,104,132,133,156,169,,,,,,,,,,,,,,,,
325,1,2,6,9,10,16,18,20,21,22,23,25,29,30,32,36,46,55,80,92,97,98,104,113,132,133,148,153,169,170,,,,,,,,,,,,
326,1,6,19,21,22,25,29,30,32,36,55,97,98,104,132,133,148,,,,,,,,,,,,,,,,,,,,,,,,,
327,1,2,3,16,17,18,21,25,30,32,36,46,55,59,92,97,98,104,113,132,133,148,155,156,169,,,,,,,,,,,,,,,,,
328,1,2,6,9,10,16,17,18,19,20,21,22,25,29,30,32,36,46,55,59,70,87,92,97,104,113,132,133,148,156,169,170,,,,,,,,,,
329,1,2,3,6,9,10,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,56,59,70,80,87,92,97,98,104,113,117,132,133,148,156,162,169,170,,
330,1,2,3,6,10,16,18,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,104,113,132,133,148,153,169,170,,,,,,,,,,,,
331,1,3,6,16,17,18,20,21,23,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,153,156,169,170,,,,,,,,,,
332,1,2,3,6,9,16,17,18,19,20,21,23,24,25,29,30,32,36,46,55,59,92,97,98,104,132,133,148,156,162,169,170,,,,,,,,,,
333,1,3,6,9,10,16,18,20,22,23,25,29,30,32,36,46,55,59,70,92,97,98,104,113,132,133,148,155,156,162,169,170,,,,,,,,,,
334,1,2,6,9,10,16,17,18,20,21,22,25,29,30,32,36,55,56,59,70,87,92,97,104,113,132,133,148,156,162,169,170,,,,,,,,,,
335,1,3,16,18,20,21,29,30,32,36,46,55,59,92,97,98,132,133,156,169,170,,,,,,,,,,,,,,,,,,,,,
336,1,2,3,6,16,18,21,23,25,29,30,32,36,46,55,92,97,98,104,113,132,133,156,169,170,,,,,,,,,,,,,,,,,
337,1,2,6,18,21,22,23,25,29,30,32,36,46,55,59,97,104,113,132,133,156,169,170,,,,,,,,,,,,,,,,,,,
338,1,6,9,21,23,25,29,30,32,36,55,59,70,80,87,92,97,98,104,113,133,170,,,,,,,,,,,,,,,,,,,,
339,1,3,6,16,25,29,30,46,55,98,132,133,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,1,6,16,18,20,21,22,25,29,30,32,36,46,55,56,59,92,97,98,104,113,132,133,148,153,156,169,170,,,,,,,,,,,,,,
341,1,2,6,16,17,18,19,21,22,23,25,29,30,32,36,55,59,70,87,92,97,104,113,133,148,169,,,,,,,,,,,,,,,,
342,1,2,6,16,18,19,20,21,22,29,30,32,36,46,55,59,70,87,92,97,117,132,133,148,156,162,169,,,,,,,,,,,,,,,
343,1,2,3,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,156,162,169,170,,,,,
344,1,3,10,16,20,21,29,30,32,55,59,92,97,98,132,169,,,,,,,,,,,,,,,,,,,,,,,,,,
345,1,2,6,10,16,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,148,155,156,162,169,170,,,,,,,,
346,3,18,20,23,32,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,1,16,17,19,20,21,22,25,30,32,36,46,55,59,70,87,92,97,104,113,132,133,148,153,169,170,,,,,,,,,,,,,,,,
348,1,6,10,16,18,19,20,22,25,29,30,32,36,46,55,59,70,87,92,97,104,113,117,132,133,148,162,169,170,,,,,,,,,,,,,
349,1,2,6,10,16,18,20,21,22,23,25,29,30,32,36,46,55,56,70,92,97,98,104,113,117,132,133,148,153,156,169,170,,,,,,,,,,
350,1,6,10,16,18,19,20,21,23,29,30,32,36,46,55,56,92,97,104,113,132,133,148,153,156,169,,,,,,,,,,,,,,,,
351,1,2,3,16,17,18,21,22,23,25,29,32,36,46,55,70,87,92,97,98,113,132,133,148,156,169,170,,,,,,,,,,,,,,,
352,1,2,10,16,18,19,20,21,23,25,29,30,32,36,46,55,56,70,92,97,98,104,113,132,133,153,169,,,,,,,,,,,,,,,
353,1,2,6,9,18,21,22,29,30,32,36,55,59,70,87,97,104,113,117,133,148,156,162,169,170,,,,,,,,,,,,,,,,,
354,1,2,6,16,18,21,22,29,30,36,113,132,169,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,1,2,9,16,18,20,21,22,23,29,30,32,36,46,55,59,92,104,113,132,133,148,156,169,170,,,,,,,,,,,,,,,,,
356,1,2,3,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,162,169,170,,,,,,
357,1,2,6,9,10,16,17,18,19,20,21,22,23,29,30,32,36,46,55,59,70,87,92,97,104,113,117,132,133,162,169,,,,,,,,,,,
358,1,3,6,10,16,20,25,29,30,32,36,46,55,92,97,113,132,133,148,156,169,,,,,,,,,,,,,,,,,,,,,
359,1,16,18,20,21,22,30,32,55,59,92,97,113,132,156,169,170,,,,,,,,,,,,,,,,,,,,,,,,,
360,23,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,1,2,3,10,16,18,19,21,29,30,36,46,55,56,59,92,97,98,104,113,132,155,156,169,,,,,,,,,,,,,,,,,,
362,1,2,3,6,9,10,16,18,19,20,21,22,25,29,30,32,36,55,56,59,70,87,92,97,98,104,113,117,132,133,148,156,162,169,170,,,,,,,
363,1,2,3,6,9,10,16,17,18,19,20,21,22,23,24,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,117,132,133,148,156,162,169,170,,,
364,1,2,6,9,10,16,17,18,20,21,22,23,25,29,30,32,36,55,59,70,80,87,92,97,104,113,132,133,148,156,169,170,,,,,,,,,,
365,1,2,16,21,25,36,55,70,87,92,97,98,113,132,133,148,156,,,,,,,,,,,,,,,,,,,,,,,,,
366,1,2,6,9,10,16,17,18,19,21,22,25,29,30,32,36,46,55,59,70,87,92,97,104,113,117,132,133,148,156,162,169,170,,,,,,,,,
367,1,2,6,9,10,16,18,20,21,22,23,24,25,29,30,32,36,46,55,56,59,70,87,92,97,98,104,113,132,133,148,155,156,162,169,170,,,,,,
368,1,2,9,16,18,21,30,32,46,55,92,97,104,133,148,169,,,,,,,,,,,,,,,,,,,,,,,,,,
369,1,10,16,18,30,36,55,92,97,132,156,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,1,2,3,9,16,19,20,21,22,29,30,32,36,55,59,92,97,98,113,132,133,169,,,,,,,,,,,,,,,,,,,,
371,1,10,16,18,19,20,21,23,25,29,30,32,36,46,55,59,92,97,104,113,132,133,156,169,,,,,,,,,,,,,,,,,,
372,1,3,9,10,16,18,20,25,29,30,32,36,55,59,92,97,98,104,113,117,132,133,148,153,169,,,,,,,,,,,,,,,,,
373,1,2,10,16,18,21,23,25,29,30,32,36,55,97,132,133,155,169,,,,,,,,,,,,,,,,,,,,,,,,
374,1,6,10,16,18,21,23,25,29,30,32,36,46,55,59,70,87,92,97,104,113,132,133,156,162,169,,,,,,,,,,,,,,,,
375,1,2,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,55,59,70,80,87,92,97,104,113,117,132,133,148,162,169,170,,,,,,,,
376,1,6,10,16,17,22,25,29,30,32,36,55,113,132,133,148,169,,,,,,,,,,,,,,,,,,,,,,,,,
377,1,2,9,10,16,18,22,24,29,30,32,36,55,97,98,113,132,133,169,,,,,,,,,,,,,,,,,,,,,,,
378,1,2,3,6,9,18,19,20,21,22,23,24,25,29,30,32,36,46,55,56,59,70,80,87,92,97,98,104,113,117,132,133,148,155,156,162,169,170,,,,
379,1,20,21,22,25,29,30,32,36,46,55,70,87,97,98,104,113,132,133,155,156,169,,,,,,,,,,,,,,,,,,,,
380,1,2,6,9,10,16,17,18,19,21,22,23,25,29,30,32,36,46,55,56,70,87,92,97,98,104,113,117,132,133,148,153,156,169,170,,,,,,,
381,1,2,6,16,18,20,24,25,30,32,36,55,97,98,104,113,132,133,148,169,,,,,,,,,,,,,,,,,,,,,,
382,1,2,22,32,59,70,87,92,97,104,162,169,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,1,2,3,6,16,18,21,22,23,25,30,32,36,46,55,70,97,104,113,132,133,148,169,,,,,,,,,,,,,,,,,,,
384,1,2,6,16,17,18,19,20,22,23,25,29,30,32,36,46,55,59,70,87,92,97,104,117,132,133,148,156,162,169,170,,,,,,,,,,,
385,1,2,6,9,10,16,18,20,21,22,23,29,30,32,36,46,55,59,70,80,87,92,97,98,104,113,132,133,148,156,162,169,,,,,,,,,,
386,1,10,16,21,30,55,56,104,132,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,1,6,10,18,25,32,36,46,55,70,87,132,133,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,1,3,10,16,18,20,21,23,24,29,30,32,36,46,55,59,80,92,97,98,113,132,156,169,,,,,,,,,,,,,,,,,,
389,1,2,6,9,10,16,17,18,19,21,22,23,24,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,148,156,169,,,,,,,,,,
390,1,2,3,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,117,132,133,148,156,162,169,,,,,,
391,1,2,3,6,9,10,16,17,18,19,20,21,22,23,25,29,30,32,36,55,56,59,70,87,92,97,98,104,113,117,132,133,148,153,156,162,169,170,,,,
392,1,2,3,6,10,16,18,20,21,22,23,25,29,30,32,36,46,55,59,70,87,92,97,98,104,113,132,133,162,169,,,,,,,,,,,,
393,1,6,10,16,19,20,21,25,29,30,32,36,46,55,59,92,97,113,132,133,148,156,169,,,,,,,,,,,,,,,,,,,
394,1,2,6,10,16,18,20,21,22,23,25,29,30,32,36,46,59,92,104,113,132,133,148,156,162,169,,,,,,,,,,,,,,,,
395,1,10,16,20,30,32,46,55,59,92,97,104,132,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,1,6,10,16,18,21,23,30,32,36,46,55,70,87,92,97,104,113,132,156,,,,,,,,,,,,,,,,,,,,,,
397,1,16,18,20,23,29,30,46,55,92,97,104,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
